Date,Season,HomeTeam,AwayTeam,HomeGoals,AwayGoals,HomeXG,AwayXG,UnderstatID,FullTimeResult,XG_Diff,Total_XG,Home_GoalsVsXG,Away_GoalsVsXG
2020-09-19 11:30:00,2020-2021,Everton,West Brom,5,2,4.16254,0.315347,14096,H,3.847193,4.477887,1.2011896582375186,6.342219840366327
2020-09-19 14:00:00,2020-2021,Leeds,Fulham,4,3,1.45254,1.55503,14097,H,-0.1024899999999999,3.00757,2.7537967973343247,1.929223230419992
2020-09-19 16:30:00,2020-2021,Man United,Crystal Palace,1,3,1.09737,1.91456,14098,A,-0.8171900000000001,3.01193,0.9112696720340452,1.566939662376734
2020-09-19 19:00:00,2020-2021,Arsenal,West Ham,2,1,1.32902,2.06377,14099,H,-0.7347499999999998,3.39279,1.5048682487848188,0.4845501194416045
2020-09-20 11:00:00,2020-2021,Southampton,Tottenham,2,5,2.27708,2.28004,14100,A,-0.0029599999999998,4.55712,0.8783178456619881,2.192943983438887
2020-09-20 13:00:00,2020-2021,Newcastle,Brighton,0,3,0.520678,1.8766,14101,A,-1.355922,2.397278,0.0,1.5986358307577533
2020-09-20 15:30:00,2020-2021,Chelsea,Liverpool,0,2,0.904183,2.25211,14102,A,-1.347927,3.156293,0.0,0.8880560896226205
2020-09-20 18:00:00,2020-2021,Leicester,Burnley,4,2,0.987365,1.52404,14103,H,-0.536675,2.511405,4.051186744516972,1.3123015143959476
2020-09-21 17:00:00,2020-2021,Aston Villa,Sheffield United,1,0,0.80527,0.849709,14104,H,-0.044439,1.654979,1.2418195139518422,0.0
2020-09-21 19:15:00,2020-2021,Wolves,Man City,1,3,0.727677,2.07651,14105,A,-1.348833,2.804187,1.3742360965098526,1.4447317855440138
2020-09-26 11:30:00,2020-2021,Brighton,Man United,2,3,2.97659,1.57583,14106,A,1.4007599999999998,4.55242,0.6719098028280684,1.9037586541695488
2020-09-26 14:00:00,2020-2021,Crystal Palace,Everton,1,2,0.443115,2.27189,14107,A,-1.828775,2.715005,2.256750504947925,0.8803243114763479
2020-09-26 16:30:00,2020-2021,West Brom,Chelsea,3,3,0.911185,2.36046,14108,D,-1.4492749999999996,3.271645,3.2924159199284446,1.2709387153351466
2020-09-26 19:00:00,2020-2021,Burnley,Southampton,0,1,0.347136,0.706632,14109,A,-0.359496,1.053768,0.0,1.4151637627506255
2020-09-27 11:00:00,2020-2021,Sheffield United,Leeds,0,1,1.53278,1.46641,14110,A,0.06637,2.99919,0.0,0.6819375208843366
2020-09-27 13:00:00,2020-2021,Tottenham,Newcastle,1,1,3.18765,0.942726,14111,D,2.244924,4.130376,0.3137107273383213,1.060753601788855
2020-09-27 15:30:00,2020-2021,Man City,Leicester,2,5,1.44633,2.86721,14112,A,-1.42088,4.31354,1.3828102853429023,1.74385552505746
2020-09-27 18:00:00,2020-2021,West Ham,Wolves,4,0,3.05703,0.385152,14113,H,2.671878,3.4421820000000003,1.308459517898091,0.0
2020-09-28 17:00:00,2020-2021,Fulham,Aston Villa,0,3,0.534675,2.03222,14114,A,-1.497545,2.566895,0.0,1.4762181259902962
2020-09-28 19:15:00,2020-2021,Liverpool,Arsenal,3,1,2.73834,1.17817,14115,H,1.56017,3.91651,1.0955542408904664,0.8487739460349526
2020-10-03 11:30:00,2020-2021,Chelsea,Crystal Palace,4,0,2.51433,0.103249,14467,H,2.4110810000000003,2.617579,1.5908810697084312,0.0
2020-10-03 14:00:00,2020-2021,Everton,Brighton,4,2,2.34034,1.16568,14468,H,1.1746599999999998,3.50602,1.7091533708777358,1.71573673735502
2020-10-03 16:30:00,2020-2021,Leeds,Man City,1,1,2.56662,1.41533,14469,D,1.15129,3.98195,0.3896174735644544,0.7065490027060827
2020-10-03 19:00:00,2020-2021,Newcastle,Burnley,3,1,1.95629,0.438849,14472,H,1.517441,2.395139,1.533514969661962,2.278688113679193
2020-10-04 11:00:00,2020-2021,Leicester,West Ham,0,3,0.456022,2.03227,14470,A,-1.576248,2.488292,0.0,1.4761818065512948
2020-10-04 11:00:00,2020-2021,Southampton,West Brom,2,0,0.949079,0.161283,14473,H,0.7877959999999999,1.110362,2.10730613573791,0.0
2020-10-04 13:00:00,2020-2021,Wolves,Fulham,1,0,0.89359,0.969393,14474,H,-0.0758029999999999,1.862983,1.1190814579393231,0.0
2020-10-04 13:00:00,2020-2021,Arsenal,Sheffield United,2,1,0.667131,0.144994,14465,H,0.5221370000000001,0.812125,2.997911954323813,6.896837110501124
2020-10-04 15:30:00,2020-2021,Man United,Tottenham,1,6,0.873435,3.3017,14471,A,-2.428265,4.175135,1.1449048870265104,1.817245661325984
2020-10-04 18:15:00,2020-2021,Aston Villa,Liverpool,7,2,3.07626,1.65705,14466,H,1.41921,4.73331,2.2754903681743417,1.2069641833378597
2020-10-17 11:30:00,2020-2021,Everton,Liverpool,2,2,1.35998,2.49492,14477,D,-1.13494,3.8549,1.470609861909734,0.8016289099450082
2020-10-17 14:00:00,2020-2021,Chelsea,Southampton,3,3,1.98708,1.42348,14475,D,0.5635999999999999,3.4105600000000003,1.5097530044084788,2.1075111698092
2020-10-17 16:30:00,2020-2021,Man City,Arsenal,1,0,1.43023,0.838322,14480,H,0.5919079999999999,2.268552,0.699188242450515,0.0
2020-10-17 19:00:00,2020-2021,Newcastle,Man United,1,4,0.867496,2.21729,14481,A,-1.3497940000000002,3.0847860000000003,1.1527430674031929,1.8040039868488107
2020-10-18 11:00:00,2020-2021,Sheffield United,Fulham,1,1,1.66363,1.35611,14482,D,0.30752,3.01974,0.6010951954461028,0.7374033079912397
2020-10-18 13:00:00,2020-2021,Crystal Palace,Brighton,1,1,0.761169,1.0935,14476,D,-0.3323309999999999,1.854669,1.3137686900018262,0.9144947416552356
2020-10-18 15:30:00,2020-2021,Tottenham,West Ham,3,3,1.77602,1.49992,14483,D,0.2761,3.27594,1.689170167002624,2.000106672355859
2020-10-18 18:15:00,2020-2021,Leicester,Aston Villa,0,1,0.671595,0.873776,14479,A,-0.2021809999999999,1.545371,0.0,1.1444580762117522
2020-10-19 16:30:00,2020-2021,West Brom,Burnley,0,0,0.731692,1.08532,14484,D,-0.353628,1.817012,0.0,0.0
2020-10-19 19:00:00,2020-2021,Leeds,Wolves,0,1,1.08332,0.618191,14478,A,0.465129,1.701511,0.0,1.617623032363784
2020-10-23 19:00:00,2020-2021,Aston Villa,Leeds,0,3,1.50125,2.37695,14486,A,-0.8756999999999999,3.8782,0.0,1.2621216264540691
2020-10-24 11:30:00,2020-2021,West Ham,Man City,1,1,0.263739,0.892456,14493,D,-0.628717,1.156195,3.791627328533133,1.1205034197764372
2020-10-24 14:00:00,2020-2021,Fulham,Crystal Palace,1,2,1.05258,2.81049,14489,A,-1.75791,3.86307,0.9500465522810616,0.7116196819771641
2020-10-24 16:30:00,2020-2021,Man United,Chelsea,0,0,0.648427,0.219906,14491,D,0.428521,0.868333,0.0,0.0
2020-10-24 19:00:00,2020-2021,Liverpool,Sheffield United,2,1,2.40286,1.39788,14490,H,1.00498,3.80074,0.8323414597604522,0.7153689873236615
2020-10-25 14:00:00,2020-2021,Southampton,Everton,2,0,0.74151,0.287054,14492,H,0.454456,1.028564,2.6971989588812018,0.0
2020-10-25 16:30:00,2020-2021,Wolves,Newcastle,1,1,0.758626,0.253685,14494,D,0.5049410000000001,1.012311,1.3181725909736812,3.941896446380354
2020-10-25 19:15:00,2020-2021,Arsenal,Leicester,0,1,0.73944,0.736172,14485,A,0.0032679999999999,1.475612,0.0,1.3583782050933748
2020-10-26 17:30:00,2020-2021,Brighton,West Brom,1,1,0.546807,0.295654,14487,D,0.251153,0.842461,1.828798826642673,3.3823320503020424
2020-10-26 20:00:00,2020-2021,Burnley,Tottenham,0,1,0.95045,0.797344,14488,A,0.1531059999999999,1.747794,0.0,1.2541638238953323
2020-10-30 20:00:00,2020-2021,Wolves,Crystal Palace,2,0,1.34895,0.802767,14504,H,0.5461830000000001,2.151717,1.4826346417584046,0.0
2020-10-31 12:30:00,2020-2021,Sheffield United,Man City,0,1,0.687544,1.89643,14502,A,-1.208886,2.583974,0.0,0.5273065707671784
2020-10-31 15:00:00,2020-2021,Burnley,Chelsea,0,3,0.407341,1.23077,14496,A,-0.823429,1.638111,0.0,2.4374984765634524
2020-10-31 17:30:00,2020-2021,Liverpool,West Ham,2,1,1.56302,0.269048,14499,H,1.293972,1.832068,1.2795741577203106,3.716808896553775
2020-11-01 12:00:00,2020-2021,Aston Villa,Southampton,3,4,2.44855,1.00333,14495,A,1.44522,3.45188,1.2252149231177636,3.9867242083860734
2020-11-01 14:00:00,2020-2021,Newcastle,Everton,2,1,2.6311,1.21805,14501,H,1.41305,3.84915,0.7601383451788225,0.8209843602479372
2020-11-01 16:30:00,2020-2021,Man United,Arsenal,0,1,0.394113,0.998072,14500,A,-0.6039589999999999,1.392185,0.0,1.001931724364575
2020-11-01 19:15:00,2020-2021,Tottenham,Brighton,2,1,1.97236,0.324457,14503,H,1.647903,2.296817,1.014013668904257,3.082072508837843
2020-11-02 17:30:00,2020-2021,Fulham,West Brom,2,0,1.62247,0.482685,14497,H,1.139785,2.105155,1.2326884318354114,0.0
2020-11-02 20:00:00,2020-2021,Leeds,Leicester,1,4,1.74822,3.07657,14498,A,-1.3283499999999997,4.82479,0.5720103877086408,1.3001491921197958
2020-11-06 17:30:00,2020-2021,Brighton,Burnley,0,0,1.59022,0.326933,14506,D,1.263287,1.917153,0.0,0.0
2020-11-06 20:00:00,2020-2021,Southampton,Newcastle,2,0,0.985828,0.175633,14512,H,0.810195,1.161461,2.0287514657729337,0.0
2020-11-07 12:30:00,2020-2021,Everton,Man United,1,3,0.376464,1.59642,14509,A,-1.2199559999999998,1.972884,2.6562964851884905,1.8792047205622584
2020-11-07 15:00:00,2020-2021,Crystal Palace,Leeds,4,1,1.30169,0.847913,14508,H,0.453777,2.149603,3.072928270171853,1.1793662793234685
2020-11-07 17:30:00,2020-2021,Chelsea,Sheffield United,4,1,2.87622,0.743967,14507,H,2.132253,3.620187,1.3907142012780664,1.344145640868479
2020-11-07 20:00:00,2020-2021,West Ham,Fulham,1,0,1.42614,1.84922,14514,H,-0.4230800000000001,3.27536,0.7011934312199364,0.0
2020-11-08 12:00:00,2020-2021,West Brom,Tottenham,0,1,0.799352,1.87063,14513,A,-1.071278,2.669982,0.0,0.5345792593938941
2020-11-08 14:00:00,2020-2021,Leicester,Wolves,1,0,2.0545,0.57936,14510,H,1.47514,2.63386,0.4867364322219518,0.0
2020-11-08 16:30:00,2020-2021,Man City,Liverpool,1,1,1.58487,1.18789,14511,D,0.3969800000000001,2.77276,0.6309665777003792,0.8418287888609215
2020-11-08 19:15:00,2020-2021,Arsenal,Aston Villa,0,3,1.39037,1.98553,14505,A,-0.5951599999999999,3.3759,0.0,1.510931590054041
2020-11-21 12:30:00,2020-2021,Newcastle,Chelsea,0,2,0.368286,1.81923,14521,A,-1.4509439999999998,2.187516,0.0,1.099366215376835
2020-11-21 15:00:00,2020-2021,Aston Villa,Brighton,1,2,1.76514,1.50038,14515,A,0.2647599999999999,3.26552,0.5665273009506329,1.3329956411042536
2020-11-21 17:30:00,2020-2021,Tottenham,Man City,2,0,0.761142,1.66325,14523,H,-0.902108,2.424392,2.627630586671081,0.0
2020-11-21 20:00:00,2020-2021,Man United,West Brom,1,0,2.42994,0.438646,14520,H,1.9912940000000003,2.868586,0.4115327950484373,0.0
2020-11-22 12:00:00,2020-2021,Fulham,Everton,2,3,1.87028,2.2508,14517,A,-0.3805199999999999,4.12108,1.0693585987124925,1.332859427759019
2020-11-22 14:00:00,2020-2021,Sheffield United,West Ham,0,1,0.692374,2.1142,14522,A,-1.4218259999999998,2.806574,0.0,0.4729921483303377
2020-11-22 16:30:00,2020-2021,Leeds,Arsenal,0,0,1.9617,0.710778,14518,D,1.250922,2.672478,0.0,0.0
2020-11-22 19:15:00,2020-2021,Liverpool,Leicester,3,0,3.77245,1.98397,14519,H,1.78848,5.75642,0.7952391681798301,0.0
2020-11-23 17:30:00,2020-2021,Burnley,Crystal Palace,1,0,1.75343,1.28331,14516,H,0.4701200000000001,3.03674,0.570310762334396,0.0
2020-11-23 20:00:00,2020-2021,Wolves,Southampton,1,1,1.57479,1.0785,14524,D,0.4962899999999999,2.65329,0.6350053022942742,0.9272137227630968
2020-11-27 20:00:00,2020-2021,Crystal Palace,Newcastle,0,2,0.534893,1.27929,14530,A,-0.7443970000000001,1.814183,0.0,1.563367180232785
2020-11-28 12:30:00,2020-2021,Brighton,Liverpool,1,1,2.30722,0.28109,14528,D,2.02613,2.58831,0.4334220403775973,3.5575794229606177
2020-11-28 15:00:00,2020-2021,Man City,Burnley,5,0,2.26129,0.419877,14533,H,1.841413,2.681167,2.211127276908313,0.0
2020-11-28 17:30:00,2020-2021,Everton,Leeds,0,1,1.29229,3.11324,14531,A,-1.82095,4.40553,0.0,0.3212087728540042
2020-11-28 20:00:00,2020-2021,West Brom,Sheffield United,1,0,1.71644,3.36544,14527,H,-1.649,5.08188,0.5826011978280627,0.0
2020-11-29 14:00:00,2020-2021,Southampton,Man United,2,3,0.498783,2.47547,14534,A,-1.976687,2.974253,4.009759755244264,1.2118910752301584
2020-11-29 16:30:00,2020-2021,Chelsea,Tottenham,0,0,0.974755,0.22689,14529,D,0.747865,1.201645,0.0,0.0
2020-11-29 19:15:00,2020-2021,Arsenal,Wolves,1,2,1.1185,2.0069,14525,A,-0.8883999999999999,3.1254,0.8940545373267769,0.9965618615775574
2020-11-30 17:30:00,2020-2021,Leicester,Fulham,1,2,1.27814,2.03719,14532,A,-0.7590499999999998,3.31533,0.7823869059727416,0.9817444617340552
2020-11-30 20:00:00,2020-2021,West Ham,Aston Villa,2,1,0.571633,2.39051,14526,H,-1.818877,2.962143,3.498748322787523,0.4183207767380182
2020-12-05 12:30:00,2020-2021,Burnley,Everton,1,1,0.730434,2.28139,14537,D,-1.550956,3.011824,1.3690490858859252,0.4383292641766642
2020-12-05 15:00:00,2020-2021,Man City,Fulham,2,0,3.26328,0.287444,14540,H,2.975836,3.550724,0.6128802922213233,0.0
2020-12-05 17:30:00,2020-2021,West Ham,Man United,1,3,2.53006,1.78708,14544,A,0.7429800000000002,4.31714,0.3952475435365168,1.67871611791302
2020-12-05 20:00:00,2020-2021,Chelsea,Leeds,3,1,4.89472,1.0277,14538,H,3.86702,5.922420000000001,0.6129053347280334,0.9730466089325678
2020-12-06 12:00:00,2020-2021,West Brom,Crystal Palace,1,5,0.567234,1.68656,14543,A,-1.119326,2.253794,1.7629408674374245,2.964614362963665
2020-12-06 14:15:00,2020-2021,Sheffield United,Leicester,1,2,0.290743,1.3904,14541,A,-1.099657,1.681143,3.4394637188169623,1.43843498273878
2020-12-06 16:30:00,2020-2021,Tottenham,Arsenal,2,0,0.390629,0.595216,14542,H,-0.2045869999999999,0.985845,5.119947571736866,0.0
2020-12-06 19:15:00,2020-2021,Liverpool,Wolves,4,0,1.59454,0.357753,14539,H,1.236787,1.952293,2.5085604625785494,0.0
2020-12-07 20:00:00,2020-2021,Brighton,Southampton,1,2,2.03376,1.34801,14536,A,0.6857500000000001,3.38177,0.4917001022736212,1.4836685187795344
2020-12-11 20:00:00,2020-2021,Leeds,West Ham,1,2,1.56644,1.7851,14548,A,-0.2186599999999998,3.35154,0.6383902351829627,1.120385412581928
2020-12-12 12:30:00,2020-2021,Wolves,Aston Villa,0,1,1.1356,1.26872,14552,A,-0.1331200000000001,2.40432,0.0,0.7881959770477331
2020-12-12 15:00:00,2020-2021,Newcastle,West Brom,2,1,0.904163,0.57319,14550,H,0.3309730000000001,1.477353,2.2119905371044823,1.7446222020621436
2020-12-12 17:30:00,2020-2021,Man United,Man City,0,0,0.591617,1.28434,14549,D,-0.6927230000000001,1.875957,0.0,0.0
2020-12-12 20:00:00,2020-2021,Everton,Chelsea,1,0,1.2216,1.00627,14546,H,0.21533,2.22787,0.8185985592665357,0.0
2020-12-13 12:00:00,2020-2021,Southampton,Sheffield United,3,0,2.27973,0.219115,14551,H,2.060615,2.498845,1.315945309312945,0.0
2020-12-13 14:15:00,2020-2021,Crystal Palace,Tottenham,1,1,1.84443,1.40792,14545,D,0.4365099999999999,3.25235,0.5421729206313062,0.7102676288425478
2020-12-13 16:30:00,2020-2021,Fulham,Liverpool,1,1,1.72509,1.82445,14547,D,-0.0993599999999998,3.54954,0.5796799007588009,0.5481103894324317
2020-12-13 19:15:00,2020-2021,Leicester,Brighton,3,0,1.64351,0.791673,14553,H,0.8518370000000001,2.435183,1.825361573705058,0.0
2020-12-13 19:15:00,2020-2021,Arsenal,Burnley,0,1,1.85362,0.815375,14554,A,1.038245,2.668995,0.0,1.2264295569523227
2020-12-15 18:00:00,2020-2021,Wolves,Chelsea,2,1,0.683783,1.56772,14562,H,-0.883937,2.251503,2.924904538428127,0.6378690072206772
2020-12-15 20:00:00,2020-2021,Man City,West Brom,1,1,2.58593,0.210243,14564,D,2.375687,2.796173,0.3867080702107172,4.7564009265469
2020-12-16 18:00:00,2020-2021,Arsenal,Southampton,1,1,0.661135,1.11296,14555,D,-0.4518249999999999,1.774095,1.5125503868347614,0.89850488786659
2020-12-16 18:00:00,2020-2021,Leeds,Newcastle,5,2,2.95137,1.44437,14558,H,1.507,4.39574,1.6941284894811564,1.3846867492401531
2020-12-16 18:00:00,2020-2021,Leicester,Everton,0,2,0.83883,1.51486,14559,A,-0.6760300000000001,2.3536900000000003,0.0,1.3202540168728465
2020-12-16 20:00:00,2020-2021,Fulham,Brighton,0,0,1.00448,0.462456,14557,D,0.5420240000000001,1.466936,0.0,0.0
2020-12-16 20:00:00,2020-2021,West Ham,Crystal Palace,1,1,0.449469,1.09108,14561,D,-0.641611,1.540549,2.2248475423221623,0.9165230780511052
2020-12-16 20:00:00,2020-2021,Liverpool,Tottenham,2,1,1.21783,1.5161,14563,H,-0.29827,2.73393,1.642265340811115,0.6595870984763538
2020-12-17 18:00:00,2020-2021,Aston Villa,Burnley,0,0,1.81142,0.316737,14556,D,1.494683,2.128157,0.0,0.0
2020-12-17 20:00:00,2020-2021,Sheffield United,Man United,2,3,1.23525,1.78667,14560,A,-0.55142,3.02192,1.6191054442420565,1.6791013449601773
2020-12-19 12:30:00,2020-2021,Crystal Palace,Liverpool,0,7,0.489318,2.86902,14568,A,-2.379702,3.358338,0.0,2.4398575123212805
2020-12-19 15:00:00,2020-2021,Southampton,Man City,0,1,0.586972,1.15599,14572,A,-0.569018,1.742962,0.0,0.8650593863268713
2020-12-19 17:30:00,2020-2021,Everton,Arsenal,2,1,0.661744,1.25206,14569,H,-0.590316,1.913804,3.0223167871563628,0.7986837691484434
2020-12-19 20:00:00,2020-2021,Newcastle,Fulham,1,1,1.26725,1.10645,14571,D,0.1608,2.3737,0.789110278161373,0.903791404943739
2020-12-20 12:00:00,2020-2021,Brighton,Sheffield United,1,1,2.90097,1.03713,14565,D,1.86384,3.9381,0.3447122858905814,0.9641992807073364
2020-12-20 14:15:00,2020-2021,Tottenham,Leicester,0,2,0.945932,1.74772,14573,A,-0.801788,2.693652,0.0,1.1443480649074222
2020-12-20 16:30:00,2020-2021,Man United,Leeds,6,2,4.77743,1.63467,14570,H,3.14276,6.4121,1.2559053717165924,1.2234885328537255
2020-12-20 19:15:00,2020-2021,West Brom,Aston Villa,0,3,0.0388442,2.61964,14574,A,-2.5807958,2.6584842,0.0,1.1451955230489683
2020-12-21 17:30:00,2020-2021,Burnley,Wolves,2,1,1.20465,1.45722,14566,H,-0.2525699999999999,2.66187,1.6602332627734198,0.6862381795473573
2020-12-21 20:00:00,2020-2021,Chelsea,West Ham,3,0,2.41157,0.277737,14567,H,2.133833,2.6893070000000003,1.2440028694999523,0.0
2020-12-26 12:30:00,2020-2021,Leicester,Man United,2,2,1.0396,2.08423,14579,D,-1.0446299999999995,3.12383,1.923816852635629,0.9595869937578868
2020-12-26 15:00:00,2020-2021,Fulham,Southampton,0,0,0.781855,0.119709,14577,D,0.662146,0.901564,0.0,0.0
2020-12-26 15:00:00,2020-2021,Aston Villa,Crystal Palace,3,0,4.58214,0.849086,14576,H,3.733054,5.431226,0.6547159187628488,0.0
2020-12-26 17:30:00,2020-2021,Arsenal,Chelsea,3,1,1.94485,2.25414,14575,H,-0.30929,4.19899,1.542535414042214,0.4436281686141943
2020-12-26 20:00:00,2020-2021,Man City,Newcastle,2,0,3.19575,0.200953,14581,H,2.994797,3.396703,0.6258311820386451,0.0
2020-12-26 20:00:00,2020-2021,Sheffield United,Everton,0,1,1.25106,0.568803,14582,A,0.6822570000000001,1.819863,0.0,1.7580779285622616
2020-12-27 12:00:00,2020-2021,Leeds,Burnley,1,0,2.13271,1.54591,14578,H,0.5868,3.67862,0.468887002921166,0.0
2020-12-27 14:15:00,2020-2021,West Ham,Brighton,2,2,1.38877,1.50551,14583,D,-0.1167399999999998,2.89428,1.4401232745523016,1.3284534808802333
2020-12-27 16:30:00,2020-2021,Liverpool,West Brom,1,1,1.45485,0.739845,14580,D,0.715005,2.194695,0.6873560848197409,1.3516344639755624
2020-12-27 19:15:00,2020-2021,Wolves,Tottenham,1,1,0.742598,0.408109,14584,D,0.334489,1.150707,1.3466236106210898,2.4503257708112294
2020-12-28 15:00:00,2020-2021,Crystal Palace,Leicester,1,1,0.321348,1.72132,14594,D,-1.399972,2.042668,3.1118911584948403,0.5809495038691237
2020-12-28 17:30:00,2020-2021,Chelsea,Aston Villa,1,1,1.53701,0.730859,14586,D,0.806151,2.267869,0.6506138541714107,1.368252973555775
2020-12-29 18:00:00,2020-2021,Brighton,Arsenal,0,1,0.799368,1.31394,14585,A,-0.5145720000000001,2.113308,0.0,0.7610697596541698
2020-12-29 18:00:00,2020-2021,Burnley,Sheffield United,1,0,0.973831,0.492578,14587,H,0.481253,1.466409,1.0268722191016717,0.0
2020-12-29 18:00:00,2020-2021,Southampton,West Ham,0,0,0.670996,1.07246,14588,D,-0.4014639999999999,1.743456,0.0,0.0
2020-12-29 18:00:00,2020-2021,West Brom,Leeds,0,5,0.43551,1.54225,14590,A,-1.1067399999999998,1.97776,0.0,3.242016534284325
2020-12-29 20:00:00,2020-2021,Man United,Wolves,1,0,1.48207,0.411046,14592,H,1.071024,1.893116,0.6747319627278063,0.0
2020-12-30 20:00:00,2020-2021,Newcastle,Liverpool,0,0,0.817935,1.32047,14591,D,-0.5025350000000001,2.138405,0.0,0.0
2021-01-01 17:30:00,2020-2021,Everton,West Ham,0,1,0.371045,1.19713,14595,A,-0.826085,1.568175,0.0,0.8353311670411735
2021-01-01 20:00:00,2020-2021,Man United,Aston Villa,2,1,2.46473,1.56434,14596,H,0.9003899999999998,4.02907,0.8114479070729858,0.6392472224708183
2021-01-02 12:30:00,2020-2021,Tottenham,Leeds,3,0,2.5286,1.15626,14599,H,1.37234,3.68486,1.1864272720082258,0.0
2021-01-02 15:00:00,2020-2021,Crystal Palace,Sheffield United,2,0,0.598888,0.323158,14604,H,0.27573,0.922046,3.3395225818516985,0.0
2021-01-02 17:30:00,2020-2021,Brighton,Wolves,3,3,2.4228,1.81856,14601,D,0.6042400000000001,4.24136,1.2382367508667658,1.649656871370755
2021-01-02 20:00:00,2020-2021,West Brom,Arsenal,0,4,0.869874,4.03429,14600,A,-3.164416,4.904164000000001,0.0,0.991500363137008
2021-01-03 14:15:00,2020-2021,Newcastle,Leicester,1,2,0.264584,0.702081,14597,A,-0.4374969999999999,0.966665,3.7795180358600673,2.8486741558310227
2021-01-03 16:30:00,2020-2021,Chelsea,Man City,1,3,0.691013,3.18063,14603,A,-2.489617,3.871643,1.4471507771923249,0.9432093641825676
2021-01-04 20:00:00,2020-2021,Southampton,Liverpool,1,0,0.500436,1.37204,14598,H,-0.8716039999999999,1.872476,1.9982575194430456,0.0
2021-01-12 18:00:00,2020-2021,Sheffield United,Newcastle,1,0,2.01315,1.04745,14610,H,0.9657,3.0606,0.4967339741201599,0.0
2021-01-12 20:15:00,2020-2021,Wolves,Everton,1,2,0.852495,0.323445,14612,A,0.52905,1.17594,1.1730274077853828,6.183431495308322
2021-01-12 22:15:00,2020-2021,Burnley,Man United,0,1,0.648582,1.23996,14088,A,-0.591378,1.888542,0.0,0.8064776283105907
2021-01-13 18:00:00,2020-2021,Man City,Brighton,1,0,2.90855,0.177084,14614,H,2.731466,3.085634,0.3438139279022193,0.0
2021-01-13 20:00:00,2020-2021,Tottenham,Fulham,1,1,3.14372,1.05329,14589,D,2.09043,4.197010000000001,0.318094486786355,0.949406146455392
2021-01-14 20:00:00,2020-2021,Arsenal,Crystal Palace,0,0,0.368554,0.709634,14605,D,-0.34108,1.078188,0.0,0.0
2021-01-16 12:30:00,2020-2021,Wolves,West Brom,2,3,1.94358,2.46332,14624,A,-0.5197399999999999,4.4069,1.0290289054219532,1.217868567624182
2021-01-16 15:00:00,2020-2021,Leeds,Brighton,0,1,0.245193,1.14424,14618,A,-0.8990469999999999,1.389433,0.0,0.8739425295392576
2021-01-16 15:00:00,2020-2021,West Ham,Burnley,1,0,1.73397,0.395668,14623,H,1.338302,2.129638,0.5767112464460169,0.0
2021-01-16 17:30:00,2020-2021,Fulham,Chelsea,0,1,0.46126,1.37939,14617,A,-0.91813,1.84065,0.0,0.7249581336677807
2021-01-16 20:00:00,2020-2021,Leicester,Southampton,2,0,2.12019,0.378147,14619,H,1.742043,2.4983370000000003,0.943311684330178,0.0
2021-01-17 14:00:00,2020-2021,Sheffield United,Tottenham,1,3,0.978133,1.28385,14622,A,-0.3057169999999999,2.261983,1.0223558554920444,2.336721579623788
2021-01-17 16:30:00,2020-2021,Liverpool,Man United,0,0,1.20205,1.18929,14620,D,0.0127600000000001,2.39134,0.0,0.0
2021-01-17 19:15:00,2020-2021,Man City,Crystal Palace,4,0,0.961088,0.0515836,14621,H,0.9095044,1.0126716,4.16194979023773,0.0
2021-01-18 20:00:00,2020-2021,Arsenal,Newcastle,3,0,2.30744,0.168796,14615,H,2.138644,2.476236,1.3001421488749436,0.0
2021-01-19 18:00:00,2020-2021,West Ham,West Brom,2,1,2.17512,0.464091,14611,H,1.711029,2.639211,0.9194894994299164,2.154749822771828
2021-01-19 20:15:00,2020-2021,Leicester,Chelsea,2,0,1.1449,0.615727,14609,H,0.529173,1.760627,1.7468774565464231,0.0
2021-01-20 20:00:00,2020-2021,Man City,Aston Villa,2,0,3.34385,0.601768,14089,H,2.7420820000000004,3.945618,0.5981129536312932,0.0
2021-01-20 20:15:00,2020-2021,Fulham,Man United,1,2,0.753669,1.68401,14607,A,-0.930341,2.437679,1.3268424202136482,1.1876414035546108
2021-01-21 20:00:00,2020-2021,Liverpool,Burnley,0,1,1.64907,1.08059,14613,A,0.5684800000000001,2.72966,0.0,0.9254203722040738
2021-01-23 20:00:00,2020-2021,Aston Villa,Newcastle,2,0,2.6026,0.400364,14535,H,2.202236,3.002964,0.7684623069238454,0.0
2021-01-26 18:00:00,2020-2021,Crystal Palace,West Ham,2,3,0.629033,3.30321,14634,A,-2.674177,3.932243,3.1794834293272376,0.9082074709146556
2021-01-26 18:00:00,2020-2021,Newcastle,Leeds,1,2,1.1364,0.785914,14631,A,0.3504860000000001,1.922314,0.8799718409010912,2.544807701606028
2021-01-26 20:15:00,2020-2021,West Brom,Man City,0,5,0.568258,2.24838,14629,A,-1.680122,2.816638,0.0,2.22382337505226
2021-01-26 20:15:00,2020-2021,Southampton,Arsenal,1,3,0.99504,2.4339,14632,A,-1.43886,3.42894,1.0049847242321917,1.232589670898558
2021-01-27 18:00:00,2020-2021,Burnley,Aston Villa,3,2,0.717681,2.70718,14626,H,-1.989499,3.424861,4.180130169253471,0.738776143440776
2021-01-27 18:00:00,2020-2021,Chelsea,Wolves,0,0,0.663324,0.63192,14630,D,0.0314039999999999,1.295244,0.0,0.0
